Unnamed: 0,cipher_suites,source_port,dest_port,source_ip,dest_ip,source_mac,dest_mac,flow_duration,start_time,end_time,flow_rate,flow_volume,domain,sleep_time
t117,,49153,4748,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0202298164367675,1474553820.540311,1474553820.560541,692.0478020035357,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t118,,49153,4750,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0253190994262695,1474553820.76186,1474553820.787179,552.9422577121549,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t119,,39687,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,0.8433001041412354,1474553826.870893,1474553827.714193,10.672357273292455,1118,,254.7380736965731
t120,,39688,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,0.9936389923095704,1474553827.447624,1474553828.441263,12.076820749664558,2710,,254.7380736965731
t121,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,59420,443,192.168.1.177,176.31.232.79,e0:76:d0:33:bb:85,14:cc:20:51:33:ea,68.40284514427185,1474553872.523907,1474553940.926752,0.394720423442226,7471,,770.6718453654537
t122,,34366,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,0.8421571254730225,1474553888.217541,1474553889.059698,10.686841834823738,1096,,254.7380736965731
t123,,49152,3260,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0281360149383544,1474553965.095171,1474553965.123307,355.4163594919117,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t124,,49152,3261,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.043982982635498,1474553965.095238,1474553965.139221,227.3606608918137,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t125,,49153,3741,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0479679107666015,1474553965.096065,1474553965.144033,291.8617837687383,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t126,,49153,3743,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0490648746490478,1474553965.096148,1474553965.145213,285.3365080444913,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t127,,49153,3744,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0948009490966796,1474553965.096215,1474553965.191016,158.22626400820877,4806,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t128,,49153,3745,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0480091571807861,1474553965.127431,1474553965.17544,291.6110346882527,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t129,,38980,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2136468887329101,1474553965.517153,1474553965.7308,56.16744559758956,1373,,53.05976975826254
t130,,465,57945,74.125.23.108,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.443818092346191,1474553966.243016,1474553976.686834,0.6702529609482559,478,smtp.gmail.com,19.65587708296208
t131,,25050,25669,62.210.93.84,192.168.1.112,14:cc:20:51:33:ea,70:ee:50:03:b8:ac,3.1703040599823,1474553971.647088,1474553974.817392,5.362261687951443,1441,netcom.netatmo.net,19.65587708296208
t133,,34367,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,0.8505041599273682,1474554050.565939,1474554051.416443,10.581958824009265,1268,,254.7380736965731
t134,,34368,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,1.1610369682312012,1474554095.936673,1474554097.09771,11.19688722729048,3010,,254.7380736965731
t135,,49152,3270,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0271329879760742,1474554120.900047,1474554120.92718,368.5550595761133,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t136,,49153,3750,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0371110439300537,1474554120.9019,1474554120.939011,377.24619189875045,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t137,,49153,3752,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0234968662261962,1474554120.930747,1474554120.954244,595.8241352368776,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t138,,49152,3275,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0294270515441894,1474554121.14434,1474554121.173767,339.8233759499619,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t139,,49153,3755,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.035032033920288,1474554121.147979,1474554121.183011,399.6342328240378,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t140,,49153,3757,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0343530178070068,1474554121.175383,1474554121.209736,407.5333374974842,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t141,,59092,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3015949726104736,1474554121.670269,1474554121.971864,19.89423082243923,412,,86.60906642968537
t142,,59093,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3081679344177246,1474554121.838774,1474554122.146942,19.469903678774514,412,,86.60906642968537
t143,,59094,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.2979609966278076,1474554122.013745,1474554122.311706,20.13686377715667,412,,86.60906642968537
t145,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53129,443,192.168.1.240,54.239.26.180,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,899.8396410942078,1474554139.79189,1474555039.631531,0.0277827280087371,7347,,86.60906642968537
t146,,38982,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2156159877777099,1474554145.197585,1474554145.413201,46.37875003179048,1221,,53.05976975826254
t147,,465,49635,74.125.23.109,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.422726154327393,1474554145.640899,1474554156.063625,0.5756651293681808,412,smtp.gmail.com,19.65587708296208
t149,,38984,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2159972190856933,1474554265.318323,1474554265.53432,46.29689235041801,1221,,53.05976975826254
t150,,465,57949,74.125.23.108,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.524368047714232,1474554265.872459,1474554276.396827,0.6651230713582196,478,smtp.gmail.com,19.65587708296208
t151,,49153,4149,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0993452072143554,1474554266.883417,1474554266.982762,100.65910858108305,1065,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t152,,49153,4150,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0087239742279052,1474554266.983455,1474554266.992179,1146.266568281818,1067,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t153,,49153,4153,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0319380760192871,1474554267.213724,1474554267.245662,438.3482584093522,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t154,,49153,4154,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0419590473175048,1474554267.220416,1474554267.262375,333.65867184880875,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t155,,49153,4156,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0287799835205078,1474554267.430221,1474554267.459001,347.4637152892836,1066,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t156,,4096,49154,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0836291313171386,1474554267.445329,1474554267.528958,155.44822474242088,1394,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t157,,4097,49154,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0813710689544677,1474554267.445394,1474554267.526765,147.47256185997452,1320,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t158,,4158,49153,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,1.0468769073486328,1474554267.460994,1474554268.507871,10.507443542583331,1134,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t159,,49153,4159,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.075408935546875,1474554267.480776,1474554267.556185,185.6543909348442,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t160,,49153,4160,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0817749500274658,1474554267.480839,1474554267.562614,171.2015720620778,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t161,,49154,4098,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0.0597450733184814,1474554267.501617,1474554267.561362,217.59116321945496,1386,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t162,,49154,4099,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0.0627729892730712,1474554267.501648,1474554267.564421,191.16502398505065,1413,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t163,,49154,4100,192.168.1.193,192.168.1.223,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0.0197799205780029,1474554268.508969,1474554268.528749,657.2321637356412,1459,d3gjecg2uu2eaq.cloudfront.net,121.8160893684146
t164,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0x00a5|0x00a3|0x00a1|0x009f|0x006b|0x006a|0x0069|0x0068|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0x00a4|0x00a2|0x00a0|0x009e|0x0067|0x0040|0x003f|0x003e|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,39707,443,192.168.1.240,74.125.34.101,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,75.15233612060547,1474554282.466739,1474554357.619075,0.1197567562711115,842,,86.60906642968537
t165,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0x00a5|0x00a3|0x00a1|0x009f|0x006b|0x006a|0x0069|0x0068|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0x00a4|0x00a2|0x00a0|0x009e|0x0067|0x0040|0x003f|0x003e|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,35041,443,192.168.1.240,74.125.34.101,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,4917.304758071899,1474554282.937058,1474559200.241816,0.0061009031320977,8507,,86.60906642968537
t166,,38986,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2218451499938964,1474554324.872995,1474554325.09484,45.07648691114106,1221,,53.05976975826254
t167,,465,54572,74.125.204.108,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.431582927703856,1474554325.590271,1474554336.021854,0.6710390981420115,478,smtp.gmail.com,19.65587708296208
t169,,49152,4446,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0285751819610595,1474554394.430564,1474554394.459139,349.9540270164285,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t170,,49153,4163,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0306150913238525,1474554394.432966,1474554394.463581,457.2908129492481,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t171,,49153,4165,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0335338115692138,1474554394.456828,1474554394.490362,417.48907579754143,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t172,,49152,4450,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.009192943572998,1474554394.501729,1474554394.510922,1087.7908605218113,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t173,,49153,4168,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0276861190795898,1474554394.647388,1474554394.675074,505.66856119320727,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t174,,49153,4170,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0296170711517334,1474554394.686606,1474554394.716223,472.700353396714,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t175,,49153,4171,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0481700897216796,1474554394.70099,1474554394.74916,290.6367847950901,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t176,,49153,4172,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0367641448974609,1474554394.702843,1474554394.739607,380.8058106355383,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t177,,49153,4173,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0256319046020507,1474554394.764277,1474554394.789909,546.1942925177661,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t178,,49153,4174,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0319631099700927,1474554394.764359,1474554394.796322,438.0049379769213,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t179,,40541,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3020768165588379,1474554420.70388,1474554421.005957,19.862497454621224,412,,86.60906642968537
t180,,40542,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3024210929870605,1474554420.867596,1474554421.170017,19.839885970707464,412,,86.60906642968537
t181,,40543,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3161721229553222,1474554421.041359,1474554421.357531,18.97700513225781,412,,86.60906642968537
t182,,38988,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2105739116668701,1474554444.999979,1474554445.210553,47.48926360745054,1221,,53.05976975826254
t183,,465,59609,74.125.204.109,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.482547998428345,1474554445.349308,1474554455.831856,0.6677765750320929,478,smtp.gmail.com,19.65587708296208
t185,,49152,4876,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0217611789703369,1474554550.826707,1474554550.848468,459.5339256954412,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t186,,49152,4879,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.035599946975708,1474554550.826778,1474554550.862378,280.89929478893896,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t187,,49152,4881,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0348789691925048,1474554550.826831,1474554550.86171,286.7057207111755,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t188,,49153,3363,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0372698307037353,1474554550.827253,1474554550.864523,375.6389480620006,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t189,,49153,3364,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.039133071899414,1474554550.827332,1474554550.866465,357.75366769020815,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t190,,49152,4882,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0404639244079589,1474554550.849488,1474554550.889952,247.133715928776,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t191,,49153,3369,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0292811393737792,1474554550.899176,1474554550.928457,478.1234712654909,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t192,,49153,3370,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.02872896194458,1474554550.901563,1474554550.930292,487.3131172301615,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t193,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,59421,443,192.168.1.177,176.31.232.79,e0:76:d0:33:bb:85,14:cc:20:51:33:ea,68.83775591850281,1474554591.148036,1474554659.985792,0.3922266151727167,7434,,770.6718453654537
t195,,38990,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.2118570804595947,1474554624.696328,1474554624.908185,56.6419586919996,1373,,53.05976975826254
t196,,465,54576,74.125.204.108,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.909144163131714,1474554625.19694,1474554636.106084,0.7333297534958435,544,smtp.gmail.com,19.65587708296208
t197,,49152,4888,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.061129093170166,1474554680.06736,1474554680.128489,163.5882274936231,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t198,,49153,3375,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0257949829101562,1474554680.068408,1474554680.094203,542.7412008281574,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t199,,49153,3377,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.1037838459014892,1474554680.073409,1474554680.177193,134.89575259418197,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t200,,49152,4892,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0187959671020507,1474554680.102854,1474554680.12165,532.029022274088,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t201,,49152,4895,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0155620574951171,1474554680.126965,1474554680.142527,706.8474077705602,2098,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t202,,49153,3382,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0178279876708984,1474554680.133856,1474554680.151684,785.2821226061837,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t203,,49153,3383,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0215418338775634,1474554680.188538,1474554680.21008,649.8982435558311,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t204,,38992,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.3757870197296142,1474554685.255618,1474554685.631405,26.61081802983825,1221,,53.05976975826254
t205,,465,54578,74.125.204.108,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.890064001083374,1474554686.128773,1474554697.018837,0.7346145990697702,544,smtp.gmail.com,19.65587708296208
t206,,58488,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,1.2317509651184082,1474554697.65938,1474554698.891131,10.554081440277429,3009,,254.7380736965731
t207,,38994,80,192.168.1.249,104.98.5.24,00:16:6c:ab:6b:88,14:cc:20:51:33:ea,0.4312489032745361,1474554699.379785,1474554699.811034,23.18846476841688,1221,,53.05976975826254
t208,,465,59615,74.125.204.109,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,10.430474042892456,1474554699.995139,1474554710.425613,0.6711104376670154,478,smtp.gmail.com,19.65587708296208
t209,,25050,25670,62.210.93.92,192.168.1.112,14:cc:20:51:33:ea,70:ee:50:03:b8:ac,4.609109163284302,1474554712.007305,1474554716.616414,4.339233307667777,1607,netcom.netatmo.net,19.65587708296208
t210,,58489,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,0.8730521202087402,1474554713.339592,1474554714.212644,10.30866289843975,1269,,254.7380736965731
t211,,41515,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3082759380340576,1474554720.685621,1474554720.993897,19.46308245224489,412,,86.60906642968537
t212,,41516,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.3001120090484619,1474554720.86959,1474554721.169702,19.99253551706797,412,,86.60906642968537
t213,,41517,80,192.168.1.240,93.184.216.34,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,0.307326078414917,1474554721.049867,1474554721.357193,19.523237438703383,412,,86.60906642968537
t214,,49152,3912,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0247409343719482,1474554811.069889,1474554811.09463,404.18845342147614,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t215,,49153,3822,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0329759120941162,1474554811.325645,1474554811.358621,424.5523204951161,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t216,,49152,3916,192.168.1.249,192.168.1.193,00:16:6c:ab:6b:88,ec:1a:59:83:28:11,0.0297231674194335,1474554811.326469,1474554811.356192,336.4378990599031,2032,d3gjecg2uu2eaq.cloudfront.net,53.05976975826254
t217,,49153,3825,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0287652015686035,1474554811.333675,1474554811.36244,486.69917944467466,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t218,,49153,3826,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0205111503601074,1474554811.398094,1474554811.418605,682.5555736371033,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t219,,49153,3827,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0.0226168632507324,1474554811.399528,1474554811.422145,619.0071472243891,4740,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
t220,,34640,80,192.168.1.166,89.30.121.150,00:24:e4:11:18:a8,14:cc:20:51:33:ea,0.8524940013885498,1474554868.852815,1474554869.705309,10.55725903682691,1196,,254.7380736965731
